SendDate,SendTime,Solar Power (kW),Solar energy Generation (kWh),consumptionValue (kW)
07-07-2024,02:49:00,147,0,0.24
07-07-2024,02:54:00,147,0,0.24
07-07-2024,02:59:00,147,0,0.24
07-07-2024,03:05:00,147,0,0.23
07-07-2024,03:10:00,147,0,0.24
07-07-2024,03:15:00,147,0,0.24
07-07-2024,03:20:00,147,0,0.25
07-07-2024,03:26:00,147,0,0.24
07-07-2024,03:32:00,147,0,0.24
07-07-2024,03:37:00,147,0,0.24
07-07-2024,03:42:00,147,0,0.22
07-07-2024,03:47:00,147,0,0.22
07-07-2024,03:53:00,147,0,0.22
07-07-2024,03:58:00,147,0,0.22
07-07-2024,04:03:00,147,0,0.22
07-07-2024,04:08:00,147,0,0.19
07-07-2024,04:14:00,147,0,0.22
07-07-2024,04:19:00,147,0,0.22
07-07-2024,04:26:00,147,0,0.22
07-07-2024,04:31:00,147,0,0.22
07-07-2024,04:36:00,147,0,0.22
07-07-2024,04:41:00,147,0,0.22
07-07-2024,04:46:00,147,0,0.22
07-07-2024,04:51:00,147,0,0.22
07-07-2024,04:57:00,147,0,0.22
07-07-2024,05:02:00,147,0,0.21
07-07-2024,05:07:00,147,0,0.22
07-07-2024,05:12:00,147,0,0.22
07-07-2024,05:17:00,147,0,0.22
07-07-2024,05:24:00,147,0,0.24
07-07-2024,05:29:00,147,0,0.24
07-07-2024,05:34:00,147,0,0.25
07-07-2024,05:39:00,147,0,0.24
07-07-2024,05:45:00,147,0,0.25
07-07-2024,05:50:00,147,0,0.24
07-07-2024,05:55:00,147,0,0.24
07-07-2024,06:00:00,147,0,0.25
07-07-2024,06:06:00,147,0,0.24
07-07-2024,06:11:00,147,0,0.24
07-07-2024,06:16:00,147,0,0.25
07-07-2024,06:21:00,147,0,0.25
07-07-2024,06:27:00,147,0,0.27
07-07-2024,06:33:00,147,0,0.26
07-07-2024,06:38:00,147,0,0.29
07-07-2024,06:43:00,147,0,0.27
07-07-2024,06:49:00,147,0,0.26
07-07-2024,06:54:00,147,0,0.27
07-07-2024,06:59:00,147,0,0.27
07-07-2024,07:04:00,147,0,0.24
07-07-2024,07:05:00,147,0,0.24
07-07-2024,07:09:00,147,0,0.26
07-07-2024,07:14:00,147,0,0.24
07-07-2024,07:19:00,147,0,0.24
07-07-2024,07:26:00,147,0,0
07-07-2024,07:29:00,147,0,0.23
07-07-2024,07:31:00,147,0,0.24
07-07-2024,07:36:00,147,0,0.23
07-07-2024,07:42:00,147,0,0.24
07-07-2024,07:47:00,147,0,0.25
07-07-2024,07:52:00,147,0,0.27
07-07-2024,07:57:00,147,0,0.24
07-07-2024,08:02:00,147,0,0.22
07-07-2024,08:08:00,147,0,0.25
07-07-2024,08:13:00,147,0,0.24
07-07-2024,08:18:00,147,0,0.28
07-07-2024,08:24:00,147,0,0.29
07-07-2024,08:30:00,147,0,0.28
07-07-2024,08:35:00,147,0,0.28
07-07-2024,08:40:00,147,0,0.28
07-07-2024,08:45:00,147,0,0.39
07-07-2024,08:50:00,147,0,0.49
07-07-2024,08:56:00,147,0,0.27
07-07-2024,09:01:00,147,0,0.29
07-07-2024,09:06:00,147,0,0.32
07-07-2024,09:11:00,147,0,0.3
07-07-2024,09:16:00,147,0,0.32
07-07-2024,09:22:00,147,0,0.57
07-07-2024,09:28:00,147,0,0.53
07-07-2024,09:32:00,147,0,0.33
07-07-2024,09:33:00,147,0,0.33
07-07-2024,09:38:00,147,0,0.31
07-07-2024,09:43:00,147,0,0.53
07-07-2024,09:48:00,147,0,0.34
07-07-2024,09:53:00,147,0,0.33
07-07-2024,09:58:00,147,0,0.35
07-07-2024,10:03:00,147,0,0.33
07-07-2024,10:09:00,147,0,0.33
07-07-2024,10:14:00,147,0,0.31
07-07-2024,10:19:00,147,0,0.27
07-07-2024,10:25:00,147,0,0.24
07-07-2024,10:30:00,147,0,0.26
07-07-2024,10:35:00,147,0,0.51
07-07-2024,10:40:00,147,0,0.33
07-07-2024,10:46:00,147,0,0.33
07-07-2024,10:51:00,147,0,0.33
07-07-2024,10:56:00,147,0,0.31
07-07-2024,11:01:00,147,0,0.31
07-07-2024,11:06:00,147,0,0.33
07-07-2024,11:11:00,147,0,0.33
07-07-2024,11:18:00,147,0,0.27
07-07-2024,11:23:00,147,0,0.27
07-07-2024,11:28:00,147,0,0.24
07-07-2024,11:34:00,147,0,0.24
07-07-2024,11:39:00,147,0,0.24
07-07-2024,11:44:00,147,0,0.29
07-07-2024,11:49:00,147,0,0.29
07-07-2024,11:54:00,147,0,0.29
07-07-2024,12:00:00,147,0,0.29
07-07-2024,12:05:00,147,0,0.29
07-07-2024,12:10:00,147,0,0.33
07-07-2024,12:15:00,147,0,0.35
07-07-2024,12:20:00,147,0,0.35
07-07-2024,12:27:00,147,0,0.27
07-07-2024,12:32:00,147,0,0.33
07-07-2024,12:33:00,147,0,0.31
07-07-2024,12:37:00,147,0,0.31
07-07-2024,12:42:00,147,0,0.31
07-07-2024,12:47:00,147,0,0.27
07-07-2024,12:48:00,147,0,0.27
07-07-2024,12:52:00,147,0,0.27
07-07-2024,12:57:00,147,0,0.27
07-07-2024,13:02:00,147,0,0.27
07-07-2024,13:08:00,147,0,0.28
07-07-2024,13:13:00,147,0,0.28
07-07-2024,13:19:00,147,0,0.28
07-07-2024,13:21:00,147,0,0.27
07-07-2024,13:24:00,147,0,0.27
07-07-2024,13:30:00,147,0,0.27
07-07-2024,13:35:00,147,0,0.27
07-07-2024,13:40:00,147,0,0.27
07-07-2024,13:41:00,147,0,0.27
07-07-2024,13:46:00,147,0,0.26
07-07-2024,13:51:00,147,0,0.46
07-07-2024,13:51:00,147,0,0.47
07-07-2024,13:57:00,147,0,0.29
07-07-2024,14:02:00,147,0,0.28
07-07-2024,14:07:00,147,0,0.28
07-07-2024,14:12:00,147,0,0.28
07-07-2024,14:17:00,147,0,0.28
07-07-2024,14:23:00,147,0,0.28
07-07-2024,14:26:00,147,0,0
07-07-2024,14:30:00,147,0,0
07-07-2024,14:35:00,147,0,0
07-07-2024,14:40:00,147,0,0
07-07-2024,14:45:00,147,0,0
07-07-2024,14:46:00,147,0,0
07-07-2024,14:50:00,147,0,0
07-07-2024,14:55:00,147,0,0
07-07-2024,15:00:00,147,0,0
07-07-2024,15:05:00,147,0,0
07-07-2024,15:08:00,147,0,0.41
07-07-2024,15:10:00,147,0,0.36
07-07-2024,15:15:00,147,0,0.34
07-07-2024,15:15:00,147,0,0.35
07-07-2024,15:16:00,147,0,0.35
07-07-2024,15:20:00,147,0,0.33
07-07-2024,15:25:00,147,0,0
07-07-2024,15:26:00,147,0,0
07-07-2024,15:29:00,147,0,0
07-07-2024,15:34:00,147,0,0
07-07-2024,15:39:00,147,0,0
07-07-2024,15:44:00,147,0,0
07-07-2024,15:45:00,147,0,0
07-07-2024,15:49:00,147,0,0
07-07-2024,15:54:00,147,0,0
07-07-2024,15:59:00,147,0,0
07-07-2024,16:04:00,147,0,0
07-07-2024,16:09:00,147,0,0
07-07-2024,16:11:00,147,0,0
07-07-2024,16:15:00,147,0,0
07-07-2024,16:20:00,147,0,0
07-07-2024,16:25:00,147,0,0
07-07-2024,16:30:00,147,0,0
07-07-2024,16:34:00,147,0,0.44
07-07-2024,16:36:00,147,0,
07-07-2024,16:40:00,147,0,0.47
07-07-2024,16:45:00,147,0,0.35
07-07-2024,16:50:00,147,0,0.3
07-07-2024,16:55:00,147,0,0.33
07-07-2024,17:01:00,147,0,0.32
07-07-2024,17:05:00,147,0,0.32
07-07-2024,17:09:00,147,0,0.33
07-07-2024,17:14:00,147,0,0.81
07-07-2024,17:19:00,147,0,0.32
07-07-2024,17:24:00,147,0,0.33
07-07-2024,17:30:00,147,0,0.34
07-07-2024,17:35:00,147,0,0.33
07-07-2024,17:40:00,147,0,0.33
07-07-2024,17:46:00,147,0,0.34
07-07-2024,17:50:00,147,0,0.36
07-07-2024,17:56:00,147,0,0.36
07-07-2024,18:01:00,147,0,0.36
07-07-2024,18:06:00,147,0,0.35
07-07-2024,18:11:00,147,0,0.35
07-07-2024,18:17:00,147,0,0.35
07-07-2024,18:23:00,147,0,0.35
07-07-2024,18:28:00,147,0,0.35
07-07-2024,18:33:00,147,0,0.35
07-07-2024,18:38:00,147,0,0.35
07-07-2024,18:44:00,147,0,0.35
07-07-2024,18:49:00,147,0,0.33
07-07-2024,18:54:00,147,0,0.33
07-07-2024,18:59:00,147,0,0.47
07-07-2024,19:04:00,147,0,0.32
07-07-2024,19:09:00,147,0,0.31
07-07-2024,19:15:00,147,0,0.31
07-07-2024,19:21:00,147,0,0.31
07-07-2024,19:26:00,147,0,0.31
07-07-2024,19:32:00,147,0,0.32
07-07-2024,19:37:00,147,0,0.44
07-07-2024,19:38:00,147,0,0.29
07-07-2024,19:42:00,147,0,0.29
07-07-2024,19:46:00,147,0,0.24
07-07-2024,19:48:00,147,0,0.25
07-07-2024,19:53:00,147,0,0.32
07-07-2024,19:58:00,147,0,0.31
07-07-2024,20:03:00,147,0,0.31
07-07-2024,20:08:00,147,0,0.31
07-07-2024,20:13:00,147,0,0.31
07-07-2024,20:19:00,147,0,0.31
07-07-2024,20:25:00,147,0,0.31
07-07-2024,20:31:00,147,0,0.33
07-07-2024,20:36:00,147,0,0.34
07-07-2024,20:41:00,147,0,0.33
07-07-2024,20:46:00,147,0,0.34
07-07-2024,20:51:00,147,0,0.33
07-07-2024,20:57:00,147,0,0.34
07-07-2024,21:02:00,147,0,0.32
07-07-2024,21:07:00,147,0,0.31
07-07-2024,21:12:00,147,0,0.32
07-07-2024,21:19:00,147,0,0.32
07-07-2024,21:24:00,147,0,0.33
07-07-2024,21:29:00,147,0,0.33
07-07-2024,21:35:00,147,0,0.26
07-07-2024,21:40:00,147,0,0.27
07-07-2024,21:45:00,147,0,0.26
07-07-2024,21:50:00,147,0,0.25
07-07-2024,21:56:00,147,0,0.24
07-07-2024,22:01:00,147,0,0.23
07-07-2024,22:06:00,147,0,0.24
07-07-2024,22:11:00,147,0,0.23
07-07-2024,22:17:00,147,0,0.24
07-07-2024,22:23:00,147,0,0.27
07-07-2024,22:28:00,147,0,0.27
07-07-2024,22:34:00,147,0,0.26
07-07-2024,22:39:00,147,0,0.26
07-07-2024,22:44:00,147,0,0.21
07-07-2024,22:49:00,147,0,0.21
07-07-2024,22:55:00,147,0,0.24
07-07-2024,23:00:00,147,0,0.24
07-07-2024,23:05:00,147,0,0.24
07-07-2024,23:10:00,147,0,0.24
07-07-2024,23:15:00,147,0,0.25
07-07-2024,23:22:00,147,0,0.24
07-07-2024,23:27:00,147,0,0.23
07-07-2024,23:32:00,147,0,0.24
07-07-2024,23:37:00,147,0,0.24
07-07-2024,23:42:00,147,0,0.24
07-07-2024,23:47:00,147,0,0.24
07-07-2024,23:53:00,147,0,0.24
07-07-2024,23:58:00,147,0,0.23
07-08-2024,00:03:00,147,0,0.24
07-08-2024,00:08:00,147,0,0.24
07-08-2024,00:13:00,147,0,0.24
07-08-2024,00:18:00,147,0,0.24
07-08-2024,00:25:00,147,0,0.23
07-08-2024,00:30:00,147,0,0.24
07-08-2024,00:35:00,147,0,0.23
07-08-2024,00:40:00,147,0,0.22
07-08-2024,00:45:00,147,0,0.22
07-08-2024,00:51:00,147,0,0.22
07-08-2024,00:56:00,147,0,0.21
07-08-2024,01:01:00,147,0,0.21
07-08-2024,01:06:00,147,0,0.21
07-08-2024,01:13:00,147,0,0.22
07-08-2024,01:18:00,147,0,0.21
07-08-2024,01:23:00,147,0,0.21
07-08-2024,01:28:00,147,0,0.22
07-08-2024,01:34:00,147,0,0.22
07-08-2024,01:39:00,147,0,0.22
07-08-2024,01:44:00,147,0,0.21
07-08-2024,01:49:00,147,0,0.22
07-08-2024,01:55:00,147,0,0.22
07-08-2024,02:00:00,147,0,0.22
07-08-2024,02:05:00,147,0,0.24
07-08-2024,02:10:00,147,0,0.25
07-08-2024,02:15:00,147,0,0.24
07-08-2024,02:22:00,147,0,0.24
07-08-2024,02:27:00,147,0,0.24
07-08-2024,02:32:00,147,0,0.24
07-08-2024,02:38:00,147,0,0.24
07-08-2024,02:43:00,147,0,0.24
07-08-2024,02:48:00,147,0,0.24
07-08-2024,02:53:00,147,0,0.24
07-08-2024,02:59:00,147,0,0.24
07-08-2024,03:04:00,147,0,0.24
07-08-2024,03:09:00,147,0,0.24
07-08-2024,03:14:00,147,0,0.24
07-08-2024,03:21:00,147,0,0.23
07-08-2024,03:26:00,147,0,0.21
07-08-2024,03:31:00,147,0,0.22
07-08-2024,03:36:00,147,0,0.21
07-08-2024,03:42:00,147,0,0.21
07-08-2024,03:47:00,147,0,0.21
07-08-2024,03:53:00,147,0,0.21
07-08-2024,03:58:00,147,0,0.21
07-08-2024,04:03:00,147,0,0.21
07-08-2024,04:08:00,147,0,0.21
07-08-2024,04:13:00,147,0,0.21
07-08-2024,04:19:00,147,0,0.2
07-08-2024,04:25:00,147,0,0.21
07-08-2024,04:30:00,147,0,0.21
07-08-2024,04:36:00,147,0,0.23
07-08-2024,04:41:00,147,0,0.23
07-08-2024,04:46:00,147,0,0.23
07-08-2024,04:51:00,147,0,0.22
07-08-2024,04:57:00,147,0,0.23
07-08-2024,05:02:00,147,0,0.23
07-08-2024,05:07:00,147,0,0.23
07-08-2024,05:11:00,147,0,0.22
07-08-2024,05:12:00,147,0,0.22
07-08-2024,05:17:00,147,0,0.22
07-08-2024,05:19:00,147,0,0.2
07-08-2024,05:20:00,147,0,0.22
07-08-2024,05:23:00,147,0,0.23
07-08-2024,05:28:00,147,0,0.23
07-08-2024,05:34:00,147,0,0.24
07-08-2024,05:39:00,147,0,0.24
07-08-2024,05:45:00,147,0,0.39
07-08-2024,05:50:00,147,0,0.23
07-08-2024,05:55:00,147,0,0.24
07-08-2024,06:00:00,147,0,0.23
07-08-2024,06:05:00,147,0,0.24
07-08-2024,06:10:00,147,0,0.25
07-08-2024,06:16:00,147,0,0.24
07-08-2024,06:21:00,147,0,0.24
07-08-2024,06:27:00,147,0,0.21
07-08-2024,06:33:00,147,0,0.23
07-08-2024,06:37:00,147,0,0.23
07-08-2024,06:43:00,147,0,0.24
07-08-2024,06:48:00,147,0,0.23
07-08-2024,06:53:00,147,0,0.23
07-08-2024,06:58:00,147,0,0.25
07-08-2024,07:04:00,147,0,0.24
07-08-2024,07:09:00,147,0,0.25
07-08-2024,07:14:00,147,0,0.26
07-08-2024,07:19:00,147,0,0.49
07-08-2024,07:25:00,147,0,0.26
07-08-2024,07:31:00,147,0,0.25
07-08-2024,07:36:00,147,0,0.27
07-08-2024,07:41:00,147,0,0.24
07-08-2024,07:47:00,147,0,0.25
07-08-2024,07:52:00,147,0,0.25
07-08-2024,07:57:00,147,0,0.26
07-08-2024,08:02:00,147,0,0.3
07-08-2024,08:07:00,147,0,0.3
07-08-2024,08:12:00,147,0,0.27
07-08-2024,08:17:00,147,0,0.28
07-08-2024,08:24:00,147,0,0.28
07-08-2024,08:29:00,147,0,0.29
07-08-2024,08:34:00,147,0,0.28
07-08-2024,08:39:00,147,0,0.28
07-08-2024,08:44:00,147,0,0.28
07-08-2024,08:50:00,147,0,0.28
07-08-2024,08:55:00,147,0,0.28
07-08-2024,09:00:00,147,0,0.29
07-08-2024,09:05:00,147,0,0.29
07-08-2024,09:10:00,147,0,0.31
07-08-2024,09:16:00,147,0,0.38
07-08-2024,09:22:00,147,0,0.34
07-08-2024,09:27:00,147,0,0.38
07-08-2024,09:33:00,147,0,0.54
07-08-2024,09:38:00,147,0,0.61
07-08-2024,09:43:00,147,0,0.39
07-08-2024,09:48:00,147,0,0.4
07-08-2024,09:53:00,147,0,0.56
07-08-2024,09:59:00,147,0,0.4
07-08-2024,10:04:00,147,0,0.36
07-08-2024,10:09:00,147,0,0.35
07-08-2024,10:14:00,147,0,0.34
07-08-2024,10:19:00,147,0,0.36
07-08-2024,10:26:00,147,0,0.37
07-08-2024,10:31:00,147,0,0.37
07-08-2024,10:36:00,147,0,0.37
07-08-2024,10:42:00,147,0,0.39
07-08-2024,10:47:00,147,0,0.39
07-08-2024,10:52:00,147,0,0.38
07-08-2024,10:57:00,147,0,0.37
07-08-2024,11:03:00,147,0,0.38
07-08-2024,11:08:00,147,0,0.55
07-08-2024,11:14:00,147,0,0.41
07-08-2024,11:19:00,147,0,0.41
07-08-2024,11:25:00,147,0,0.38
07-08-2024,11:30:00,147,0,0.43
07-08-2024,11:35:00,147,0,0.46
07-08-2024,11:41:00,147,0,0.43
07-08-2024,11:46:00,147,0,0.42
07-08-2024,11:51:00,147,0,0.43
07-08-2024,11:56:00,147,0,0.45
07-08-2024,12:02:00,147,0,0.44
07-08-2024,12:07:00,147,0,0.42
07-08-2024,12:12:00,147,0,0.42
07-08-2024,12:17:00,147,0,0.44
07-08-2024,12:24:00,147,0,0.46
07-08-2024,12:29:00,147,0,0.43
07-08-2024,12:34:00,147,0,0.48
07-08-2024,12:39:00,147,0,0.49
07-08-2024,12:44:00,147,0,0.48
07-08-2024,12:50:00,147,0,0.5
07-08-2024,12:55:00,147,0,0.45
07-08-2024,13:00:00,147,0,0.51
07-08-2024,13:05:00,147,0,0.5
07-08-2024,13:10:00,147,0,0.49
07-08-2024,13:16:00,147,0,0.48
07-08-2024,13:22:00,147,0,0.72
07-08-2024,13:27:00,147,0,0.49
07-08-2024,13:33:00,147,0,0.47
07-08-2024,13:38:00,147,0,0.69
07-08-2024,13:43:00,147,0,0.45
07-08-2024,13:48:00,147,0,0.45
07-08-2024,13:54:00,147,0,0.46
07-08-2024,13:59:00,147,0,0.47
07-08-2024,14:04:00,147,0,0.48
07-08-2024,14:09:00,147,0,0.5
07-08-2024,14:14:00,147,0,0.49
07-08-2024,14:21:00,147,0,0.46
07-08-2024,14:26:00,147,0,0.46
07-08-2024,14:31:00,147,0,0.46
07-08-2024,14:37:00,147,0,0.47
07-08-2024,14:42:00,147,0,0.46
07-08-2024,14:47:00,147,0,0.47
07-08-2024,14:52:00,147,0,0.47
07-08-2024,14:57:00,147,0,0.44
07-08-2024,15:02:00,147,0,0.48
07-08-2024,15:08:00,147,0,0.45
07-08-2024,15:13:00,147,0,0.43
07-08-2024,15:18:00,147,0,0.4
07-08-2024,15:24:00,147,0,0.4
07-08-2024,15:30:00,147,0,0.41
07-08-2024,15:35:00,147,0,0.4
07-08-2024,15:40:00,147,0,0.4
07-08-2024,15:45:00,147,0,0.39
07-08-2024,15:51:00,147,0,0.39
07-08-2024,15:56:00,147,0,0.36
07-08-2024,16:01:00,147,0,0.4
07-08-2024,16:06:00,147,0,0.37
07-08-2024,16:12:00,147,0,0.39
07-08-2024,16:17:00,147,0,0.38
07-08-2024,16:22:00,147,0,0.38
07-08-2024,16:28:00,147,0,0.38
07-08-2024,16:34:00,147,0,0.38
07-08-2024,16:39:00,147,0,0.38
07-08-2024,16:44:00,147,0,0.39
07-08-2024,16:49:00,147,0,0.39
07-08-2024,16:54:00,147,0,0.39
07-08-2024,17:00:00,147,0,0.39
07-08-2024,17:05:00,147,0,0.39
07-08-2024,17:10:00,147,0,0.38
07-08-2024,17:15:00,147,0,0.41
07-08-2024,17:21:00,147,0,0.42
07-08-2024,17:27:00,147,0,0.43
07-08-2024,17:32:00,147,0,0.42
07-08-2024,17:37:00,147,0,0.45
07-08-2024,17:42:00,147,0,0.39
07-08-2024,17:48:00,147,0,0.4
07-08-2024,17:53:00,147,0,0.37
07-08-2024,17:58:00,147,0,0.39
07-08-2024,18:03:00,147,0,0.38
07-08-2024,18:09:00,147,0,0.38
07-08-2024,18:14:00,147,0,0.38
07-08-2024,18:20:00,147,0,0.38
07-08-2024,18:25:00,147,0,0.38
07-08-2024,18:30:00,147,0,0.36
07-08-2024,18:36:00,147,0,0.4
07-08-2024,18:41:00,147,0,0.44
07-08-2024,18:46:00,147,0,0.42
07-08-2024,18:52:00,147,0,0.46
07-08-2024,18:57:00,147,0,0.47
07-08-2024,19:01:00,147,0,0.47
07-08-2024,19:07:00,147,0,0.47
07-08-2024,19:12:00,147,0,0.48
07-08-2024,19:17:00,147,0,0.41
07-08-2024,19:23:00,147,0,0.42
07-08-2024,19:29:00,147,0,0.4
07-08-2024,19:34:00,147,0,0.4
07-08-2024,19:39:00,147,0,0.38
07-08-2024,19:45:00,147,0,0.38
07-08-2024,19:50:00,147,0,0.37
07-08-2024,19:55:00,147,0,0.38
07-08-2024,20:00:00,147,0,0.37
07-08-2024,20:05:00,147,0,0.38
07-08-2024,20:10:00,147,0,0.38
07-08-2024,20:16:00,147,0,0.39
07-08-2024,20:21:00,147,0,0.38
07-08-2024,20:26:00,147,0,0.35
07-08-2024,20:27:00,147,0,0.37
07-08-2024,20:32:00,147,0,0.34
07-08-2024,20:37:00,147,0,0.38
07-08-2024,20:42:00,147,0,0.38
07-08-2024,20:47:00,147,0,0.38
07-08-2024,20:48:00,147,0,0.38
07-08-2024,20:53:00,147,0,0.36
07-08-2024,20:58:00,147,0,0.36
07-08-2024,21:03:00,147,0,0.34
07-08-2024,21:09:00,147,0,0.33
07-08-2024,21:14:00,147,0,0.34
07-08-2024,21:20:00,147,0,0.34
07-08-2024,21:25:00,147,0,0.33
07-08-2024,21:31:00,147,0,0.34
07-08-2024,21:36:00,147,0,0.33
07-08-2024,21:41:00,147,0,0.33
07-08-2024,21:46:00,147,0,0.32
07-08-2024,21:51:00,147,0,0.33
07-08-2024,21:56:00,147,0,0.34
07-08-2024,22:02:00,147,0,0.28
07-08-2024,22:07:00,147,0,0.29
07-08-2024,22:12:00,147,0,0.27
07-08-2024,22:17:00,147,0,0.27
07-08-2024,22:22:00,147,0,0.27
07-08-2024,22:29:00,147,0,0.26
07-08-2024,22:34:00,147,0,0.27
07-08-2024,22:39:00,147,0,0.27
07-08-2024,22:45:00,147,0,0.27
07-08-2024,22:50:00,147,0,0.26
07-08-2024,22:55:00,147,0,0.3
07-08-2024,23:00:00,147,0,0.3
07-08-2024,23:05:00,147,0,0.3
07-08-2024,23:11:00,147,0,0.29
07-08-2024,23:16:00,147,0,0.24
07-08-2024,23:21:00,147,0,0.24
07-08-2024,23:27:00,147,0,0.28
07-08-2024,23:33:00,147,0,0.27
07-08-2024,23:38:00,147,0,0.27
07-08-2024,23:43:00,147,0,0.27
07-08-2024,23:49:00,147,0,0.27
07-08-2024,23:54:00,147,0,0.5
07-08-2024,23:59:00,147,0,0.27
07-09-2024,00:04:00,147,0,0.27
07-09-2024,00:09:00,147,0,0.26
07-09-2024,00:14:00,147,0,0.27
07-09-2024,00:21:00,147,0,0.27
07-09-2024,00:26:00,147,0,0.26
07-09-2024,00:31:00,147,0,0.26
07-09-2024,00:36:00,147,0,0.25
07-09-2024,00:41:00,147,0,0.26
07-09-2024,00:46:00,147,0,0.29
07-09-2024,00:52:00,147,0,0.26
07-09-2024,00:57:00,147,0,0.26
07-09-2024,01:02:00,147,0,0.26
07-09-2024,01:07:00,147,0,0.26
07-09-2024,01:14:00,147,0,0.25
07-09-2024,01:19:00,147,0,0.26
07-09-2024,01:24:00,147,0,0.26
07-09-2024,01:29:00,147,0,0.23
07-09-2024,01:34:00,147,0,0.23
07-09-2024,01:40:00,147,0,0.23
07-09-2024,01:45:00,147,0,0.23
07-09-2024,01:50:00,147,0,0.23
07-09-2024,01:55:00,147,0,0.23
07-09-2024,02:00:00,147,0,0.23
07-09-2024,02:05:00,147,0,0.22
07-09-2024,02:11:00,147,0,0.22
07-09-2024,02:16:00,147,0,0.23
07-09-2024,02:22:00,147,0,0.23
07-09-2024,02:27:00,147,0,0.23
07-09-2024,02:33:00,147,0,0.23
07-09-2024,02:38:00,147,0,0.23
07-09-2024,02:43:00,147,0,0.22
07-09-2024,02:48:00,147,0,0.23
07-09-2024,02:54:00,147,0,0.25
07-09-2024,02:59:00,147,0,0.25
07-09-2024,03:04:00,147,0,0.24
07-09-2024,03:09:00,147,0,0.25
07-09-2024,03:14:00,147,0,0.24
07-09-2024,03:20:00,147,0,0.24
07-09-2024,03:26:00,147,0,0.24
07-09-2024,03:31:00,147,0,0.24
07-09-2024,03:37:00,147,0,0.24
07-09-2024,03:42:00,147,0,0.24
07-09-2024,03:47:00,147,0,0.24
07-09-2024,03:52:00,147,0,0.24
07-09-2024,03:58:00,147,0,0.23
07-09-2024,04:03:00,147,0,0.24
07-09-2024,04:10:00,147,0,0.24
07-09-2024,04:15:00,147,0,0.24
07-09-2024,04:20:00,147,0,0.24
07-09-2024,04:25:00,147,0,0.24
07-09-2024,04:31:00,147,0,0.24
07-09-2024,04:36:00,147,0,0.24
07-09-2024,04:41:00,147,0,0.24
07-09-2024,04:46:00,147,0,0.25
07-09-2024,04:51:00,147,0,0.22
07-09-2024,04:56:00,147,0,0.22
07-09-2024,05:01:00,147,0,0.21
07-09-2024,05:06:00,147,0,0.22
07-09-2024,05:12:00,147,0,0.22
07-09-2024,05:17:00,147,0,0.21
07-09-2024,05:23:00,147,0,0.22
07-09-2024,05:28:00,147,0,0.21
07-09-2024,05:34:00,147,0,0.43
07-09-2024,05:39:00,147,0,0.23
07-09-2024,05:44:00,147,0,0.23
07-09-2024,05:49:00,147,0,0.23
07-09-2024,05:55:00,147,0,0.23
07-09-2024,06:00:00,147,0,0.24
07-09-2024,06:05:00,147,0,0.23
07-09-2024,06:10:00,147,0,0.26
07-09-2024,06:15:00,147,0,0.25
07-09-2024,06:20:00,147,0,0.27
07-09-2024,06:27:00,147,0,0.26
07-09-2024,06:32:00,147,0,0.5
07-09-2024,06:37:00,147,0,0.28
07-09-2024,06:42:00,147,0,0.28
07-09-2024,06:48:00,147,0,0.29
07-09-2024,06:53:00,147,0,0.3
07-09-2024,06:58:00,147,0,0.28
07-09-2024,07:03:00,147,0,0.28
07-09-2024,07:08:00,147,0,0.29
07-09-2024,07:14:00,147,0,0.3
07-09-2024,07:19:00,147,0,0.3
07-09-2024,07:24:00,147,0,0.28
07-09-2024,07:30:00,147,0,0.3
07-09-2024,07:36:00,147,0,0.29
07-09-2024,07:41:00,147,0,0.3
07-09-2024,07:46:00,147,0,0.32
07-09-2024,07:51:00,147,0,0.33
07-09-2024,07:56:00,147,0,0.37
07-09-2024,08:02:00,147,0,0.36
07-09-2024,08:07:00,147,0,0.36
07-09-2024,08:12:00,147,0,0.4
07-09-2024,08:13:00,147,0,0.39
07-09-2024,08:17:00,147,0,0.38
07-09-2024,08:23:00,147,0,0.37
07-09-2024,08:28:00,147,0,0.37
07-09-2024,08:31:00,147,0,0.37
07-09-2024,08:34:00,147,0,0.37
07-09-2024,08:39:00,147,0,0.35
07-09-2024,08:44:00,147,0,0.32
07-09-2024,08:49:00,147,0,0.47
07-09-2024,08:55:00,147,0,0.33
07-09-2024,09:00:00,147,0,0.55
07-09-2024,09:05:00,147,0,0.34
07-09-2024,09:10:00,147,0,0.39
07-09-2024,09:16:00,147,0,0.42
07-09-2024,09:21:00,147,0,0.38
07-09-2024,09:27:00,147,0,0.36
07-09-2024,09:32:00,147,0,0.65
07-09-2024,09:37:00,147,0,0.41
07-09-2024,09:43:00,147,0,0.41
07-09-2024,09:48:00,147,0,0.42
07-09-2024,09:53:00,147,0,0.41
07-09-2024,09:59:00,147,0,0.38
07-09-2024,10:04:00,147,0,0.44
07-09-2024,10:09:00,147,0,0.53
07-09-2024,10:14:00,147,0,0.52
07-09-2024,10:18:00,147,0,0.49
07-09-2024,10:20:00,147,0,0.49
07-09-2024,10:22:00,147,0,0.46
07-09-2024,10:25:00,147,0,0.46
07-09-2024,10:31:00,147,0,0.44
07-09-2024,10:36:00,147,0,0.45
07-09-2024,10:41:00,147,0,0.49
07-09-2024,10:46:00,147,0,0.52
07-09-2024,10:51:00,147,0,0.49
07-09-2024,10:53:00,147,0,0.47
07-09-2024,10:53:00,147,0,0.49
07-09-2024,10:56:00,147,0,0.55
